sedaadmin,sedaadminname,subject,grade,year,stateabb,cs_mn_all,tot_asmt_all,cs_mn_asn,tot_asmt_asn,cs_mn_blk,tot_asmt_blk,cs_mn_hsp,tot_asmt_hsp,cs_mn_wht,tot_asmt_wht,cs_mn_ecd,tot_asmt_ecd,cs_mn_nec,tot_asmt_nec
3704880,Wayne County Public Schools,rla,4,2022,NC,-.3572511904706503,1313,,,-.653730365650721,451,-.5133659649694028,389,.0383858006010796,397,-.5950994727855968,575,-.1484803302024463,739
3704880,Wayne County Public Schools,rla,4,2023,NC,-.5201231419401998,1327,-.0936651447157988,20,-.9842961169252858,470,-.5774075833015855,374,.0205676948970967,395,-.7238879345212818,814,-.1492743050315683,512
3704880,Wayne County Public Schools,rla,4,2024,NC,-.3125406899232498,1305,,,-.625011889202963,449,-.3700477531501823,392,.0621695164318821,373,-.4286953903244674,846,-.0563939808639053,459
3704880,Wayne County Public Schools,rla,4,2025,NC,-.3360038087617395,1293,,,-.6523000101586446,428,-.3906883655978961,394,.0417335650422194,389,-.4685083224490206,830,-.072003731174922,463
3704880,Wayne County Public Schools,rla,5,2009,NC,-.2172327176752136,1442,,,-.5274200177974316,503,-.5019879759952415,188,.0595785062215063,673,-.4841445967210608,830,.1440581628621442,612
3704880,Wayne County Public Schools,rla,5,2010,NC,-.3276032428340336,1540,,,-.6328819358099776,570,-.5234056820446112,203,-.0458249883153585,680,-.5592817814462101,962,.0585960258552877,578
3704880,Wayne County Public Schools,rla,5,2011,NC,-.3064751844373724,1535,,,-.6118303575839789,587,-.4362074393672281,247,.0188210525625331,629,-.5209178635090572,967,.0630465717134297,568
3704880,Wayne County Public Schools,rla,5,2012,NC,-.346138229817674,1592,-.0825005680218822,23,-.6704075878280688,585,-.5683609387929914,290,.0245120164949643,622,-.5447100752295856,1111,.1158845921815482,481
3704880,Wayne County Public Schools,rla,5,2013,NC,-.2356562931942685,1494,,,-.585901448123016,545,-.4661527151750675,270,.1345219143832672,611,,,,
3704880,Wayne County Public Schools,rla,5,2014,NC,-.1591808685967682,1516,,,-.5426155024578735,570,-.2518746132997015,253,.1980343692946564,615,-.3751174819576462,1013,.271808910887782,503
3704880,Wayne County Public Schools,rla,5,2015,NC,-.1739747340938479,1343,,,-.4923077216951406,432,-.3820780389958776,289,.1387464561972459,547,-.3537217732223375,765,.0674059593074673,578
3704880,Wayne County Public Schools,rla,5,2016,NC,-.1801681576102572,1311,,,-.5271589344998602,435,-.3499479630300471,296,.2092540198003541,513,-.3464559973749847,810,.1089613289292704,501
3704880,Wayne County Public Schools,rla,5,2017,NC,-.2773492810189086,1393,,,-.6170140862615581,483,-.4194883304156411,333,.1033870918259747,511,-.4642175908126543,923,.0896013956131922,470
3704880,Wayne County Public Schools,rla,5,2018,NC,-.3266826259000614,1382,.2784212419159419,22,-.6028518845272309,480,-.5978406308279861,337,.1154573262023443,478,-.6364692907442843,671,-.008618145586617,711
3704880,Wayne County Public Schools,rla,5,2019,NC,-.3086612979260649,1422,,,-.6843233362717653,501,-.4746858297509779,347,.1427733235712586,494,-.5462570656148236,928,.1493088841528735,494
3704880,Wayne County Public Schools,rla,5,2022,NC,-.4817156675548921,1354,-.0280019269065122,25,-.6523668594097649,468,-.7155394002729838,403,.0140153082979522,400,-.7497292764437827,552,-.292854752492576,802
3704880,Wayne County Public Schools,rla,5,2023,NC,-.5914356510741651,1313,,,-.741087316855541,438,-.8002188907148358,406,-.1515766884149428,395,-.7829443509446936,777,-.2895992832653397,536
3704880,Wayne County Public Schools,rla,5,2024,NC,-.6070367367315819,1295,-.2389832115448316,24,-.8076582486240413,447,-.6635505476803726,389,-.0933963656761389,355,-.7934758449274829,850,-.2174414845787698,445
3704880,Wayne County Public Schools,rla,5,2025,NC,-.5010025494903542,1290,,,-.8525820146446195,448,-.5102737320467485,396,-.198304730091602,358,-.6039490972012275,827,-.2966054969201509,462
3904482,Steubenville City,rla,3,2009,OH,.4654018611269432,139,,,.405032757993678,31,,,.5510991239606785,84,.3174330875632515,84,.7441838956245036,55
3904482,Steubenville City,rla,3,2010,OH,.238441171952753,152,,,.3474141434101076,46,,,.4372266801376259,75,.1520671406561463,107,.7115293833704665,45
3904482,Steubenville City,rla,3,2011,OH,.5314724940900915,183,,,.5167191063213489,48,,,.6501925799855299,106,.5332271071202246,134,.6031413975741241,49
3904482,Steubenville City,rla,3,2012,OH,.5307395763123978,179,,,.275128902400851,42,,,.8115466868180086,112,.3811261556618074,143,1.205214450117063,36
3904482,Steubenville City,rla,3,2013,OH,.3256794031732658,198,,,-.103701589642775,46,,,.4908495280954385,125,.206836839033244,159,.8462838176416393,39
3904482,Steubenville City,rla,3,2015,OH,.1273709024326508,181,,,-.101438248024035,42,,,.2565290415648787,103,.1235725929957183,176,,
3904482,Steubenville City,rla,3,2016,OH,.9138894440428751,184,,,1.202282016243715,35,,,.8822504845981723,123,.9129187952254914,183,,
3904482,Steubenville City,rla,3,2017,OH,1.083731397796689,189,,,.6387794918140176,39,,,1.195084716137903,117,1.066741757405813,189,,
3904482,Steubenville City,rla,3,2018,OH,.5453335020990516,197,,,.4485229520275124,45,,,.5890335121422702,120,.5616361676595228,194,,
3904482,Steubenville City,rla,3,2019,OH,.7245160801987068,182,,,.6738123463839051,43,,,.8000777571513692,112,.7302960949000422,180,,
3904482,Steubenville City,rla,3,2022,OH,.8886912636208537,192,,,.7160229553610333,60,,,1.130401572316923,97,.8958699153123123,190,,
3904482,Steubenville City,rla,3,2023,OH,.534628361666472,203,,,.6215923303047677,49,,,.5700531338299167,119,.5503706583183459,198,,
3904482,Steubenville City,rla,3,2024,OH,.3746489174094635,203,,,.3829869503002266,43,,,.3400950045246875,123,.3811470751005177,200,,
3904482,Steubenville City,rla,3,2025,OH,.7883433899753569,198,,,.8027558079859397,45,,,.7983494886582052,123,.7969666123646326,196,,
3904482,Steubenville City,rla,4,2009,OH,.4496502828877604,147,,,.8009346568937998,41,,,.2914338253903816,76,.5294892980576622,96,.3279734568344742,51
3904482,Steubenville City,rla,4,2010,OH,.6219318538870953,149,,,.8240146698492687,31,,,.5907575676528026,92,.6606857105266331,96,.5731814146854105,53
3904482,Steubenville City,rla,4,2011,OH,.9169165272535106,157,,,.6338655197805415,49,,,1.17106182396901,82,.8763050270771373,103,1.058589227160054,54
3904482,Steubenville City,rla,4,2012,OH,.5965466379094789,172,,,.5379539201319528,46,,,.6307401169591337,100,.549154348724059,131,.7913383250845174,41
3904482,Steubenville City,rla,4,2013,OH,.5175522795085878,176,,,.2412819145761463,42,,,.8023332355688383,103,.4008482375901274,139,.9916309695133084,37
3904482,Steubenville City,rla,4,2015,OH,-.0786217088874738,160,,,-.4086890435461363,35,,,.1221762889084539,95,-.0849862563226005,153,,
3904482,Steubenville City,rla,4,2016,OH,1.232957617903811,174,,,.9198522051230317,41,,,1.31547560887042,99,1.231619785644043,174,,
3904482,Steubenville City,rla,4,2017,OH,1.339631575569427,176,,,.9565881525084979,35,,,1.382216458672315,113,1.321581115872153,176,,
3904482,Steubenville City,rla,4,2018,OH,.9479132540379873,174,,,.5116277532467661,41,,,1.120794279728254,105,.9149199619821275,174,,
3904482,Steubenville City,rla,4,2019,OH,.7661608508140175,153,,,.5085341825172677,36,,,.7965247153369489,85,.7808054870372819,150,,
3904482,Steubenville City,rla,4,2022,OH,.8187661660364086,183,,,.5374136097726552,54,,,.7920664705185105,92,.8283862751265285,181,,
3904482,Steubenville City,rla,4,2023,OH,.8305474918560152,164,,,.7086385633301162,56,,,.8527849322014337,79,.8450201011503816,162,,
3904482,Steubenville City,rla,4,2024,OH,.6376729986948306,173,,,.6203396102577342,44,,,.6348974505262168,100,.6497034511861592,171,,
3904482,Steubenville City,rla,4,2025,OH,.3500137010696147,163,,,.3848327365827031,40,,,.4393400727339809,96,.3284468005955686,162,,
3904482,Steubenville City,rla,5,2009,OH,.3172262553483827,129,,,.0416425094320589,33,,,.3822204492625028,78,.3150592086967673,74,.26971411186108,55
3904482,Steubenville City,rla,5,2010,OH,.2712331119889714,168,,,-.1189468602715684,44,,,.4384530344295522,91,.1793972387073941,119,.5013873563553434,49
3904482,Steubenville City,rla,5,2011,OH,.3186592188248894,156,,,.3290604809295177,36,,,.387012935478692,96,.1590353906025083,109,.6960777565390386,47
3904482,Steubenville City,rla,5,2012,OH,.2719022776162473,165,,,-.2975279157068551,50,,,.6475111606124472,89,-.0267452132286507,110,.8492477732922464,55
3904482,Steubenville City,rla,5,2013,OH,.2881746846555805,167,,,-.1386127188553696,50,,,.5624440122460836,93,.1136642594299667,116,.7453943378098871,51
3904482,Steubenville City,rla,5,2015,OH,.2375612680606461,174,,,-.1803796975284512,40,,,.4301471363812087,107,.2406579250480204,168,,
3904482,Steubenville City,rla,5,2016,OH,.4518629987568514,160,,,.1890654363096702,39,,,.7201304630225663,91,.439419226407827,160,,
3904482,Steubenville City,rla,5,2017,OH,.2822120464208737,171,,,.0551717069640696,40,,,.4990455023767896,99,.2806087462599506,171,,
3904482,Steubenville City,rla,5,2018,OH,.347042774446434,179,,,.1363642553214761,37,,,.4599607944469158,118,.3440329032955297,179,,
3904482,Steubenville City,rla,5,2019,OH,.6664025416330143,184,,,.3731038737092895,40,,,.929179103960751,112,.6727759399828817,184,,
3904482,Steubenville City,rla,5,2022,OH,.4987639931176817,155,,,.5035796991114093,39,,,.5675854696148942,90,.4770188771397295,155,,
3904482,Steubenville City,rla,5,2023,OH,.7030060068458666,196,,,.5809234661825058,50,,,.827880645246208,104,.7139035055418577,191,,
3904482,Steubenville City,rla,5,2024,OH,.5915568379973263,194,,,.3064945444538595,64,,,.7679896280653061,94,.6002176950254318,192,,
3904482,Steubenville City,rla,5,2025,OH,.6401028447757204,191,,,.4434836581295537,47,,,.7184619013462638,108,.6401028482065728,191,,
4203570,Bethlehem Area SD,rla,3,2009,PA,-.0512216896432747,1100,.2899283608449983,46,-.3868082045928208,121,-.4896124125401035,365,.2777014968662049,558,-.4520499698834431,536,.3311480374586443,564
4203570,Bethlehem Area SD,rla,3,2010,PA,-.0238875924562275,1120,.3953146492434939,54,-.273242978606016,93,-.4671007847877955,401,.3069812100501944,552,-.4497809072358879,527,.3716996367406455,593
4203570,Bethlehem Area SD,rla,3,2011,PA,.0157413953592853,1020,.3111542822734539,36,-.3658726190957721,107,-.2667824549067448,346,.300653160209522,522,-.3238136224037909,528,.4017577675203902,492
4203570,Bethlehem Area SD,rla,3,2012,PA,.0932369534416962,1058,.5979827843525325,46,-.2766785961479279,91,-.2894856623278499,354,.3824484137236341,548,-.234843620635852,535,.43256080164005,523
4203570,Bethlehem Area SD,rla,3,2013,PA,.0080438885576028,1045,.4297238171422528,45,-.1243105494648262,94,-.3390991610401305,402,.2795509068255983,468,-.288645786326161,595,.3972507254071046,450
4203570,Bethlehem Area SD,rla,3,2014,PA,.076166648576421,985,.4231446471509094,44,-.1942730548882709,97,-.2946508019256363,357,.417500600911001,464,-.2773196033179062,562,.5648798058574437,423
4203570,Bethlehem Area SD,rla,3,2015,PA,.0832936200658358,950,.816973879101236,50,-.2989113615715022,88,-.2091175596382216,373,.3518494175799802,407,-.2084592021626307,570,.5343563454799957,380
4203570,Bethlehem Area SD,rla,3,2016,PA,.0376574497530261,1011,.3952043738286917,32,-.2356810265123005,86,-.2892101801090039,431,.4232262868038034,431,-.2641589556559721,631,.5531098042666156,380
4203570,Bethlehem Area SD,rla,3,2017,PA,-.1013232056563972,915,.6756457809456282,28,-.4715036928419345,100,-.382634203459374,402,.238623334815679,353,-.3835639369511049,607,.4531661012021611,308
4203570,Bethlehem Area SD,rla,3,2018,PA,-.0469456737449956,980,,,-.3113773052058863,104,-.3087180982434669,405,.2705954250202605,402,-.2789685240638838,631,.3752241106814109,349
4203570,Bethlehem Area SD,rla,3,2019,PA,.0415834278142117,921,.9011630912980547,35,-.1271245017668658,91,-.3172778183537765,416,.4384397389271804,348,-.2611790974296548,594,.6002980836199436,327
4203570,Bethlehem Area SD,rla,3,2022,PA,-.1114177927519863,838,,,-.4903413983709866,93,-.4096685787265969,359,.2462279850791978,346,-.3714697194838544,475,.2377356002991853,363
4203570,Bethlehem Area SD,rla,3,2023,PA,-.1973465317339585,801,,,-.5152657443515,105,-.5710549921457914,336,.2359408648183005,336,-.5390366806377,479,.3334074332444631,322
4203570,Bethlehem Area SD,rla,3,2024,PA,-.3366104697461805,754,-.1081562960304591,20,-.447639977446424,71,-.6150387297616253,382,.0719756886230118,272,-.6291573740351343,480,.1940759759182275,274
4203570,Bethlehem Area SD,rla,3,2025,PA,-.3767034427483622,912,-.0244242464438944,26,-.6150058472150415,110,-.6483553165495632,445,.0599737384903734,324,-.7011083492686586,514,.0723084420387355,398
4203570,Bethlehem Area SD,rla,4,2009,PA,.0030351608620612,1154,.5072949093577475,40,-.3040822285729642,119,-.4680612290965076,425,.4071357706225484,554,-.3818698593923104,551,.3587660150604289,603
4203570,Bethlehem Area SD,rla,4,2010,PA,.1196784300855911,1082,.7889399373853186,45,-.2460669912827833,122,-.2340855264642857,349,.3828085061861955,552,-.2290931506346448,529,.4700124267924197,553
4203570,Bethlehem Area SD,rla,4,2011,PA,.0626530226688372,1112,.7297017667774822,52,-.1083177375624652,104,-.3759722633563989,401,.3297240617729342,547,-.3360788518936442,556,.4486085890992558,556
4203570,Bethlehem Area SD,rla,4,2012,PA,.0512738529712801,1015,.6168255707809411,35,-.2837795074433134,116,-.2787745675493738,326,.3101002292463955,526,-.2444330936842832,503,.360829846447889,512
4203570,Bethlehem Area SD,rla,4,2013,PA,.051403544796027,1061,.6999486078469708,45,-.4199310654247581,89,-.2010355731297981,375,.2911328307304309,533,-.2361112046623801,578,.4189938187542037,483
4203570,Bethlehem Area SD,rla,4,2014,PA,.0789271780219889,1010,.7126235538626644,41,-.2221761762143318,96,-.1955756543096719,391,.3147162715285121,450,-.1766221661901595,598,.4638155487230324,412
4203570,Bethlehem Area SD,rla,4,2015,PA,.017944210617729,988,.4380347199282534,37,-.100558982971294,104,-.2973381668100247,370,.3022303925030637,455,-.2789987768124848,581,.4720996378668005,407
4203570,Bethlehem Area SD,rla,4,2016,PA,-.031298393563358,994,.7225197232471162,47,-.489569100741621,100,-.3068469780348461,409,.2931123503581223,407,-.3160260015372047,620,.4664001966230549,374
4203570,Bethlehem Area SD,rla,4,2017,PA,-.0090110230097333,996,,,-.2434665653882758,87,,,.3254259779896632,434,-.3313078294004405,605,.4881696017907723,391
4203570,Bethlehem Area SD,rla,4,2018,PA,-.0774576974159084,954,.7569891061755117,25,-.322022173672925,98,-.3738566369695364,433,.2969144091535419,367,-.3955569886518364,617,.5097982660044745,337
4203570,Bethlehem Area SD,rla,4,2019,PA,-.147917849835047,979,.4406476001440545,31,-.3770597264114258,92,-.4224892943028233,411,.1834391499121899,408,-.4129055320301262,623,.3324149128609831,356
4203570,Bethlehem Area SD,rla,4,2022,PA,-.1653429831034828,858,,,-.521282149955675,85,-.4549592413916382,395,.2475515312228809,342,-.497287585646363,494,.2997145737757819,364
4203570,Bethlehem Area SD,rla,4,2023,PA,-.3694762312413044,889,,,-.6376532542349536,110,-.6408507402350319,398,-.025840465936814,340,-.5950486832009001,552,.0142162720452982,337
4203570,Bethlehem Area SD,rla,4,2024,PA,-.4265826915523303,820,.0606932095640716,26,-.6034446117977297,112,-.7729336604251922,344,-.0288041537086746,331,-.7167258087339269,506,.0555651572946984,314
4203570,Bethlehem Area SD,rla,4,2025,PA,-.3893501551445608,771,,,-.6440084549318379,77,-.6849111445199423,395,.0908282815858227,270,-.7545774261406274,430,.0766390810405977,341
4203570,Bethlehem Area SD,rla,5,2009,PA,.0175975510550234,1118,.2765147911488312,35,-.1301564708468141,116,-.4538109163563718,363,.3286673679959259,596,-.4091970931777612,504,.3779029314200503,614
4203570,Bethlehem Area SD,rla,5,2010,PA,.0522812615538084,1187,.4314791583794396,40,-.1697983893684845,129,-.3560225927759821,424,.3742461401250526,566,-.3038865271726563,567,.3778947401403525,620
4203570,Bethlehem Area SD,rla,5,2011,PA,.0797720010885579,1083,.7795644168764861,46,-.2068073277210027,124,-.2915059040323497,350,.3314513892288309,556,-.2753465964214425,547,.4541724162830802,536
4203570,Bethlehem Area SD,rla,5,2012,PA,.0602925152256314,1131,.5623938928326034,48,-.2528411882832796,111,-.4345219269589592,423,.4404538856890683,541,-.4063579914998982,549,.5018676701414403,582
4203570,Bethlehem Area SD,rla,5,2013,PA,.0532483540174937,994,.5476156712512452,33,-.2902465071424365,101,-.2799248330097914,327,.3161446182931666,525,-.2614704799831297,515,.3983896126760651,479
4203570,Bethlehem Area SD,rla,5,2014,PA,.0205892570752928,1037,.4701233705323998,40,-.4047207988935861,99,-.3035586607129092,369,.3357753009388053,512,-.2922345953531856,595,.4589819155455092,442
4203570,Bethlehem Area SD,rla,5,2015,PA,-.0192178839028305,1035,.6683623681189081,44,-.354768023688486,101,-.3332806046319099,397,.2597267785217701,461,-.2948723684432251,636,.4268230550172899,399
4203570,Bethlehem Area SD,rla,5,2016,PA,-.0133051991246794,968,.5095581211453698,36,-.1451561648252063,101,-.3265576488883621,359,.2580019192582685,447,-.3206059062342919,569,.4460965912353355,399
4203570,Bethlehem Area SD,rla,5,2017,PA,-.1244158561557922,992,,,-.4724714026845804,100,-.3899475973525708,401,.1492491877422979,419,-.4359958121796869,608,.3913652147262359,384
4203570,Bethlehem Area SD,rla,5,2018,PA,-.121868192520099,1016,.3248728423508555,33,-.3336695326452322,95,-.5061083428469394,417,.2756514231337434,434,-.466270365829576,625,.4246783922042534,391
4203570,Bethlehem Area SD,rla,5,2019,PA,-.1679885907979066,953,1.028391711972412,23,-.421684049235195,101,-.5306871499972087,432,.2462648386799687,369,-.4813709220245053,603,.3584020138250049,350
4203570,Bethlehem Area SD,rla,5,2022,PA,-.2213580115112311,938,.3103319042216562,20,-.5275495356393183,84,-.5848600921570191,418,.2209510244269321,388,-.4953526486008542,508,.1063753630063495,430
4203570,Bethlehem Area SD,rla,5,2023,PA,-.3609531877659349,879,.4774113059688687,23,-.5706275468376751,85,-.7483552748360969,407,.1041292318921565,346,-.6899635624155053,540,.1809653959349681,339
4203570,Bethlehem Area SD,rla,5,2024,PA,-.5557125683324534,905,.4814169935667631,20,-.8831762606820962,119,-.8101933519576647,410,-.1922105472378913,333,-.7890272443212488,587,-.1075664271461556,318
4203570,Bethlehem Area SD,rla,5,2025,PA,-.4228929776712547,818,.0363721407675815,26,-.636904164385124,104,-.7500567494684157,358,-.0037606712055662,319,-.6916146108224845,444,-.0999866654170784,374
4655260,Pierre School District 32-2,rla,3,2009,SD,.0659879626718884,174,,,,,,,.2441279080848612,132,-.3918131306216305,60,.2628908506002774,114
4655260,Pierre School District 32-2,rla,3,2010,SD,.0069739107779888,153,,,,,,,.1344293360244374,111,-.3028450471974027,60,.2106230815890929,93
4655260,Pierre School District 32-2,rla,3,2011,SD,.0009587687655092,209,,,,,,,.1462520098721975,152,-.3314278341880859,71,.1590861861688182,138
4655260,Pierre School District 32-2,rla,3,2012,SD,.1066844403370348,162,,,,,,,.3620566117003897,112,-.3161909377796914,63,.3994022419297601,99
4655260,Pierre School District 32-2,rla,3,2013,SD,-.0288018345407543,180,,,,,,,.2543625269819638,128,-.4371780855054839,63,.2001565778230865,117
4655260,Pierre School District 32-2,rla,3,2015,SD,.044756478311102,191,,,,,,,.1802893015508873,131,-.2847344436318348,69,.2510241828187231,122
4655260,Pierre School District 32-2,rla,3,2016,SD,.0957746046924644,207,,,,,,,.2815885646342305,137,-.5636508176795324,60,.3619158329001789,147
4655260,Pierre School District 32-2,rla,3,2017,SD,-.0605806947096208,207,,,,,,,.2129103440054021,134,-.5456343750594117,74,.2258460165839265,133
4655260,Pierre School District 32-2,rla,3,2018,SD,.1952975761513515,212,,,,,,,.4503048032416846,133,-.09361851656205,85,.4169941896803935,127
4655260,Pierre School District 32-2,rla,3,2019,SD,.1441154908612791,217,,,,,,,.3683276660079584,154,-.273110737072604,74,.3478946636939949,143
4655260,Pierre School District 32-2,rla,3,2022,SD,.0237533585797715,190,,,,,,,.2444398419145349,133,-.5182579255246904,38,.1658157742416035,152
4655260,Pierre School District 32-2,rla,3,2023,SD,.0262301518293215,196,,,,,,,.2590812777200555,125,-.432493976585851,61,.2114434896081279,135
4655260,Pierre School District 32-2,rla,3,2024,SD,.1061327590756513,208,,,,,,,.4153562308029682,142,-.6808547484666319,64,.4233679484818781,144
4655260,Pierre School District 32-2,rla,3,2025,SD,-.0754014815906497,189,,,,,,,.0714726710767016,114,-.4661150667403387,67,.1152354086934236,122
4655260,Pierre School District 32-2,rla,4,2009,SD,-.1310426097098234,171,,,,,,,.0634737386443263,128,-.7335693615687527,50,.118108967663399,121
4655260,Pierre School District 32-2,rla,4,2010,SD,-.0212883080261855,174,,,,,,,.1142779220709121,135,-.4920993415230219,63,.252444727735565,111
4655260,Pierre School District 32-2,rla,4,2011,SD,-.0472418886345888,144,,,,,,,.0944758500362366,103,-.4315738001999811,59,.1428631622577134,85
4655260,Pierre School District 32-2,rla,4,2012,SD,.0100588340495751,207,,,,,,,.2032258993031764,151,-.4425601457105158,73,.2556144293083218,134
4655260,Pierre School District 32-2,rla,4,2013,SD,.0493603479558538,168,,,,,,,.3523831024214302,117,-.5152147920418239,59,.4007248261239688,109
4655260,Pierre School District 32-2,rla,4,2015,SD,.1631424095879175,187,,,,,,,.34028898682821,138,-.4634096719039827,59,.4257484845806092,128
4655260,Pierre School District 32-2,rla,4,2016,SD,-.0984910505177397,192,,,,,,,.0187794134992322,133,-.5321574572602128,65,.126109570376179,127
4655260,Pierre School District 32-2,rla,4,2017,SD,.0258592477583139,223,,,,,,,.2139923099343871,141,-.7541851085913733,72,.3290355405067618,151
4655260,Pierre School District 32-2,rla,4,2018,SD,.1249851237641198,212,,,,,,,.2928750008358622,136,-.3905334764880218,75,.3938022403663514,137
4655260,Pierre School District 32-2,rla,4,2019,SD,.0771308542724675,202,,,,,,,.3192905132146298,131,-.2455938574974277,74,.2622941454431831,128
4655260,Pierre School District 32-2,rla,4,2022,SD,.0500570573912653,204,,,,,,,.2348190992189116,142,-.6071694294140221,35,.1799309878975492,169
4655260,Pierre School District 32-2,rla,4,2023,SD,.0915000028089633,187,,,,,,,.3275770748423648,127,-.6100838615780497,58,.426997899241069,129
4655260,Pierre School District 32-2,rla,4,2024,SD,.2023603703726115,185,,,,,,,.4328232843182892,124,-.3991325416714959,53,.4120263200299815,132
4655260,Pierre School District 32-2,rla,4,2025,SD,.2300842446429888,206,,,,,,,.5479121533727811,142,-.5001085551576379,59,.5614152067788274,147
4655260,Pierre School District 32-2,rla,5,2009,SD,.0217797689234878,209,,,,,,,.1871375112045527,159,-.5678587339860955,60,.2669055763598996,149
4655260,Pierre School District 32-2,rla,5,2010,SD,.0671893798032449,164,,,,,,,.127694452242836,125,-.3309926352717791,46,.2286889089352574,118
4655260,Pierre School District 32-2,rla,5,2011,SD,.1939328647471929,173,,,,,,,.4327181529778485,136,-.4684465325682662,55,.5074519926851522,118
4655260,Pierre School District 32-2,rla,5,2012,SD,-.0118784347837468,132,,,,,,,.10813968771492,96,-.3615487033259309,49,.1652156197112647,83
4655260,Pierre School District 32-2,rla,5,2013,SD,.0853169195363185,207,,,,,,,.2937168472485083,148,-.4051201170752105,70,.3456308314785859,137
4655260,Pierre School District 32-2,rla,5,2015,SD,.1294902925205479,173,,,,,,,.2577319860216005,121,-.2734107926932032,51,.2879188293154195,122
4655260,Pierre School District 32-2,rla,5,2016,SD,.1758512322508376,179,,,,,,,.2870064944692575,132,-.3503208614316617,51,.3434401109967818,128
4655260,Pierre School District 32-2,rla,5,2017,SD,.129583356774044,192,,,,,,,.2378867752934964,131,-.2454434089993472,65,.3183235787236114,127
4655260,Pierre School District 32-2,rla,5,2018,SD,.3624802411468844,213,,,,,,,.5617470696700585,142,-.2347910135278143,61,.5817642385006417,152
4655260,Pierre School District 32-2,rla,5,2019,SD,.2282132274069442,207,,,,,,,.4500176168261754,132,-.3977640584196109,69,.5540618924823345,138
4655260,Pierre School District 32-2,rla,5,2022,SD,.1342748408810488,195,,,,,,,.3929752836182033,125,-.4623691955925506,46,.3120961995345438,149
4655260,Pierre School District 32-2,rla,5,2023,SD,-.0395538461393258,207,,,,,,,.1429436460895964,140,-.7400275607109219,52,.1979157771717372,155
4655260,Pierre School District 32-2,rla,5,2024,SD,.0788464485207639,190,,,,,,,.3778211140118181,125,-.8202292321132222,57,.4650227504612502,133
4655260,Pierre School District 32-2,rla,5,2025,SD,.2370836575625645,182,,,,,,,.4237800017536798,127,-.3522130727836434,54,.4778916808960236,128
4702130,Johnson City,rla,3,2009,TN,.1549789918372245,609,,,-.5310543063388333,63,-.4504704078395548,36,.3165672492472563,500,-.3561622133817821,283,.5854521820420738,326
4702130,Johnson City,rla,3,2010,TN,.0498274506070529,565,,,-.0561111670025046,76,-.600030274227993,29,.1022241002978022,447,-.3048740866941668,265,.3741965520065391,300
4702130,Johnson City,rla,3,2011,TN,.0348040457330519,609,,,-.179663046531036,64,-.3818222318222478,40,.0662734555401003,491,-.3830822491184673,303,.4477066955373216,306
4702130,Johnson City,rla,3,2012,TN,.4285834650906591,592,.7101069338109315,20,-.0769224824707709,77,.0139374913777884,46,.5461097894332054,447,.0800049204676312,313,.8257744017751512,279
4702130,Johnson City,rla,3,2013,TN,.4603528065170364,621,.7339711604104479,26,-.0939567777201619,77,.1823361204298197,57,.5856279670019827,459,.0621414148610416,298,.8216101724864733,323
4702130,Johnson City,rla,3,2014,TN,.2963450209478688,610,,,.022440151650848,83,,,.372368269356106,465,-.2416076631050142,316,.8516514616567304,294
4702130,Johnson City,rla,3,2015,TN,.3380980549133906,648,.9166019528473999,22,.1249096961078315,112,-.1327181886980646,63,.4196187388594678,449,.0229887249493453,364,.7477626671543793,284
4702130,Johnson City,rla,3,2017,TN,.4535146982359619,633,1.13063245874372,22,.3284544757738884,116,.0861018253329357,74,.5263923073245965,418,.1009409586774598,261,.7192856071274185,372
4702130,Johnson City,rla,3,2018,TN,.4296238726107864,576,,,.0944260248015735,92,,,.576914536998407,396,-.0263038449564356,219,.7005105823633853,357
4702130,Johnson City,rla,3,2019,TN,.371276645984104,605,,,.1567366841245614,98,-.2427937030668167,62,.4717158209188634,420,-.1823803970040011,205,.6394104772140417,400
4702130,Johnson City,rla,3,2022,TN,.4311167259394283,581,1.032368304138226,23,-.2768653701014968,95,-.4088492522886392,75,.7463206432124452,385,-.2672158748285642,176,.7272111195486369,405
4702130,Johnson City,rla,3,2023,TN,.5540944694077158,605,1.456718709081829,29,.0572432943583154,97,.3510870987559635,80,.6649248033128036,395,-.0413417721920826,174,.8088995155563756,431
4702130,Johnson City,rla,3,2024,TN,.4911043443738411,551,,,.0748465889423807,68,-.1690383947531572,70,.6358353579949806,394,-.3959444545268352,136,.7536274353710849,415
4702130,Johnson City,rla,3,2025,TN,.390871603074945,590,,,.2840037009773732,92,.0244396736879263,84,.4824995860045468,397,.0379279828985524,206,.5879740791232911,384
4702130,Johnson City,rla,4,2009,TN,.246199043941578,571,,,-.5944169345096256,78,-.1544077095255963,25,.4046424085270232,457,-.1340327651862855,278,.5525862512886647,293
4702130,Johnson City,rla,4,2010,TN,.0804151172690512,600,,,-.5980396256176185,63,-.591642156131039,39,.1969350556620373,491,-.4237910717059568,289,.5208115165612927,311
4702130,Johnson City,rla,4,2011,TN,.179997032323535,568,,,-.0622856995788625,74,-.3317601515187385,30,.2360003130683793,452,-.1995523336640677,285,.5543348781880868,283
4702130,Johnson City,rla,4,2012,TN,.2207154077983392,578,,,-.361106530195264,70,-.2457277644934976,40,.3278633027877838,452,-.2014127546903621,281,.6085710575958699,297
