sedalea,sedaleaname,subject,grade,year,stateabb,cs_mn_all,tot_asmt_all,cs_mn_asn,tot_asmt_asn,cs_mn_blk,tot_asmt_blk,cs_mn_hsp,tot_asmt_hsp,cs_mn_wht,tot_asmt_wht,cs_mn_ecd,tot_asmt_ecd,cs_mn_nec,tot_asmt_nec
3704880,Wayne County Public Schools,rla,5,2012,NC,-.3483022236568977,1584,-.0015567741974895,23,-.6792947302640878,581,-.566364322560178,288,.0240135570537404,620,-.5485431243932105,1105,.1145008918675837,479
3704880,Wayne County Public Schools,rla,5,2013,NC,-.2380561061511098,1492,,,-.586999410502326,544,-.4541122194769898,270,.1319092474794644,610,,,,
3704880,Wayne County Public Schools,rla,5,2014,NC,-.1684356933660185,1506,,,-.5525653431085925,565,-.2460891543108268,253,.1879224491829805,610,-.3774806627475605,1010,.2643447187610931,496
3704880,Wayne County Public Schools,rla,5,2015,NC,-.1817765840422551,1361,,,-.4984711026836466,455,-.388547561657204,286,.1353427340241959,545,-.3593053871215403,790,.0625148369816121,571
3704880,Wayne County Public Schools,rla,5,2016,NC,-.1707427838819438,1417,,,-.5496359778719128,461,-.3359108806467333,300,.2063665206076252,582,-.3600116948824224,846,.1161956868588438,571
3704880,Wayne County Public Schools,rla,5,2017,NC,-.2926059951781588,1507,,,-.6519075710978809,530,-.4299465588072238,334,.0826382268733251,568,-.4911399548873175,997,.0881716867231991,510
3704880,Wayne County Public Schools,rla,5,2018,NC,-.3349322436822715,1480,.1430110738048282,22,-.62226708576469,526,-.591869722384633,342,.105168778691753,515,-.6477015707216117,716,-.0149425631332993,764
3704880,Wayne County Public Schools,rla,5,2019,NC,-.3141601481168185,1522,,,-.7003863869231128,547,-.4773635003149926,352,.1438164313224343,535,-.5627388029574184,975,.1431459608724234,547
3904482,Steubenville City,rla,3,2009,OH,.4635401729564301,139,,,.3615430713428063,31,,,.5491327525364513,84,.3295177585683757,84,.7339714834308944,55
3904482,Steubenville City,rla,3,2010,OH,.2374277969410297,152,,,.3494605356657348,46,,,.4476828749313789,75,.1493876043839274,107,.6428206910057399,45
3904482,Steubenville City,rla,3,2011,OH,.538217689730801,183,,,.516843545193847,48,,,.6215568516503569,106,.5333105318532276,134,.6023941110543735,49
3904482,Steubenville City,rla,3,2012,OH,.5307372244944667,179,,,.2497791483252317,42,,,.7815985681546422,112,.3815407211851455,143,1.16177731000462,36
3904482,Steubenville City,rla,3,2013,OH,.3223934967750576,198,,,-.1221835309910917,46,,,.5106827433462729,125,.2092758543042639,159,.8511342334857129,39
3904482,Steubenville City,rla,3,2015,OH,.1226231971814946,181,,,-.1165716798301758,42,,,.2565092238066136,103,.1203728585041434,176,,
3904482,Steubenville City,rla,3,2016,OH,.9104945517291105,184,,,1.211659130338772,35,,,.8728897721588411,123,.9041757614928235,183,,
3904482,Steubenville City,rla,3,2017,OH,1.067823470255329,189,,,.6598817160599364,39,,,1.19402753588428,117,1.077033339684003,189,,
3904482,Steubenville City,rla,3,2018,OH,.5409671913915575,197,,,.4629843502151919,45,,,.5807095262972691,120,.5576864957653302,194,,
3904482,Steubenville City,rla,3,2019,OH,.7203523831091434,182,,,.6906928433622415,43,,,.7970904654129718,112,.7368375344209854,180,,
3904482,Steubenville City,rla,4,2009,OH,.4567828669732992,146,,,.7547424868558347,41,,,.2808078610147119,76,.5457610252957782,95,.3362658758436126,51
3904482,Steubenville City,rla,4,2010,OH,.6130363725841214,149,,,.8318189879694745,31,,,.6113456930105071,92,.6514291723442421,96,.5882327013835011,53
3904482,Steubenville City,rla,4,2011,OH,.9234575315422421,157,,,.6272024752858752,49,,,1.163293949633247,82,.8887123963537699,103,1.057870426764359,54
3904482,Steubenville City,rla,4,2012,OH,.6050061815674647,172,,,.5577953282691415,46,,,.6213142918343542,100,.5444424988782209,131,.7934803220476982,41
3904482,Steubenville City,rla,4,2013,OH,.5171145689170946,176,,,.1980356116685154,42,,,.8228814703856341,103,.3909980092366329,139,.9643948112438474,37
3904482,Steubenville City,rla,4,2015,OH,-.0798477200518394,160,,,-.4643831755426294,35,,,.1335315276973178,95,-.0896356730546646,153,,
3904482,Steubenville City,rla,4,2016,OH,1.231751025327908,174,,,.8785994198181544,41,,,1.311729674368266,99,1.233288805128609,174,,
3904482,Steubenville City,rla,4,2017,OH,1.335224673672956,176,,,.9730866283613406,35,,,1.362778723698571,113,1.351691852864577,176,,
3904482,Steubenville City,rla,4,2018,OH,.9366396162423187,174,,,.47438748234556,41,,,1.14160704864909,105,.9294352337821749,174,,
3904482,Steubenville City,rla,4,2019,OH,.7741708760195317,153,,,.5166310104685443,36,,,.7962412433854446,85,.7844805832202567,150,,
3904482,Steubenville City,rla,5,2009,OH,.3164457369587848,129,,,.0644081016800563,33,,,.3900884767981398,78,.3007162103434985,74,.305843386561498,55
3904482,Steubenville City,rla,5,2010,OH,.2754737469927363,168,,,-.1200635840299667,44,,,.4407645814239211,91,.1722805876567195,119,.4927284405672038,49
3904482,Steubenville City,rla,5,2011,OH,.320261113209555,156,,,.2850074447760411,36,,,.3971182867808746,96,.1554336198317628,109,.6822482860251767,47
3904482,Steubenville City,rla,5,2012,OH,.2737237693516851,165,,,-.2626251487766315,50,,,.6719936097790505,89,-.0173818216128517,110,.8302479508978512,55
3904482,Steubenville City,rla,5,2013,OH,.2849663771247905,167,,,-.1531956173108233,50,,,.5305904119185278,93,.1156632053276184,116,.7040442037391315,51
3904482,Steubenville City,rla,5,2015,OH,.2479876535376412,174,,,-.1250434097998492,40,,,.4422265776851252,107,.2372925601601691,168,,
3904482,Steubenville City,rla,5,2016,OH,.4574433140086378,160,,,.1289578080146134,39,,,.748486778013702,91,.4397699116393428,160,,
3904482,Steubenville City,rla,5,2017,OH,.2882115565932937,171,,,.0932276933859447,40,,,.5005935460321416,99,.280692176032121,171,,
3904482,Steubenville City,rla,5,2018,OH,.3484225727949856,179,,,.1179449531438072,37,,,.4526235179807351,118,.3511473889729097,179,,
3904482,Steubenville City,rla,5,2019,OH,.6822603044879775,184,,,.3762141305295498,40,,,.9068783149841362,112,.6591864015730017,184,,
4203570,Bethlehem Area SD,rla,3,2009,PA,-.0375886606681101,1194,.2498515090369814,48,-.3332054497490679,133,-.5136350306756415,390,.3182715421573486,607,-.4783398033912296,567,.364294603379938,627
4203570,Bethlehem Area SD,rla,3,2010,PA,.0043320815693446,1240,.3144107564432299,59,-.2530416097186216,111,-.4489035993098892,434,.3484551248802805,600,-.4462240962308344,574,.4094133685544066,666
4203570,Bethlehem Area SD,rla,3,2011,PA,.0051211237397477,1188,.3628799990381172,40,-.409622022815319,127,-.2834301075618706,428,.3145532720666718,573,-.3540097681956264,627,.4263262713887616,561
4203570,Bethlehem Area SD,rla,3,2012,PA,.0595569041956778,1231,.5696174812862554,52,-.3516192848911644,107,-.3246754494666796,438,.369972967285559,606,-.2784012911816825,633,.4085379969583539,598
4203570,Bethlehem Area SD,rla,3,2013,PA,.0089491438152781,1196,.4996122994891614,49,-.1256110423488482,109,-.3388851238955861,475,.2863360391644555,507,-.2824415846393628,675,.3947104506684798,521
4203570,Bethlehem Area SD,rla,3,2014,PA,.0907243451912424,1176,.5414767806553236,55,-.1208184950736109,107,-.2864886456188233,469,.4484527799420794,507,-.2812180225415628,670,.6052172031306541,506
4203570,Bethlehem Area SD,rla,3,2015,PA,.1220956707048738,1147,.8764726717407377,57,-.1702650043137237,108,-.1819659394020886,447,.3723845898296256,465,-.1886710424803403,662,.5489179424381172,485
4203570,Bethlehem Area SD,rla,3,2016,PA,.04128366753851,1213,.4843610256838827,43,-.2190858999621813,108,-.2769374754863633,518,.4177173256355258,490,-.2636722181569854,740,.5207673364691875,473
4203570,Bethlehem Area SD,rla,3,2017,PA,-.0541647458414935,1114,.6428398817679262,33,-.3554982965272319,122,-.3434859834967431,486,.2784530569546276,417,-.3593859783237614,700,.4539043503532886,414
4203570,Bethlehem Area SD,rla,3,2018,PA,-.0668824672348978,1037,,,-.2962625827083841,107,-.3217185272198037,458,.264233516596321,403,-.2899421132670453,678,.3597596423452644,359
4203570,Bethlehem Area SD,rla,3,2019,PA,.0543822178591173,1122,.8317235744674717,43,-.0829279110358836,109,-.3115468140952932,508,.4567372055086669,397,-.2453594058514695,703,.5658286510333512,419
4203570,Bethlehem Area SD,rla,4,2009,PA,.0314742817846685,1227,.5843292956479691,42,-.2805930712119161,131,-.4367552506740421,441,.4278921411371059,596,-.3643281056091823,567,.3805478049933197,660
4203570,Bethlehem Area SD,rla,4,2010,PA,.15442204964535,1156,.7630500926374272,47,-.1599491323398732,133,-.2232232673852077,362,.4181351363549089,595,-.2194110546780242,545,.49881964059057,611
4203570,Bethlehem Area SD,rla,4,2011,PA,.093261506431298,1237,.7150973514117901,57,-.0627746425223366,120,-.3539086213485201,449,.3689367408828959,594,-.3240891266979717,606,.4850125017595989,631
4203570,Bethlehem Area SD,rla,4,2012,PA,.0796300201770158,1167,.5046102259388816,42,-.2067658238629895,132,-.2616683887720497,399,.3617656402557217,575,-.2281850055494077,589,.4190147573078891,578
4203570,Bethlehem Area SD,rla,4,2013,PA,.0753475276926454,1212,.6452940326980691,51,-.3765637427701791,99,-.1775161041003149,450,.3195535858573816,584,-.2150694436308388,657,.4268746268544302,555
4203570,Bethlehem Area SD,rla,4,2014,PA,.1117485261519461,1210,.751918682460485,52,-.0990684619686807,125,-.1693366906632506,481,.3393458515093595,493,-.1616797457193986,702,.5043372479227605,508
4203570,Bethlehem Area SD,rla,4,2015,PA,.090734861825103,1221,.6067707931440717,55,.0738300401826973,123,-.2442734477369086,486,.3653345021990139,516,-.2374362683297924,703,.5678356883199569,518
4203570,Bethlehem Area SD,rla,4,2016,PA,.0161541934278222,1198,.7655654846450469,56,-.3425456576168524,120,-.3160246886903197,488,.3531944703376783,466,-.3009128295398255,722,.5167237878303981,476
4203570,Bethlehem Area SD,rla,4,2017,PA,.0150113342011936,1195,,,-.2055185414255057,106,-.3036533924609213,503,.3705817370311932,488,-.3042239527769293,712,.4887731161844964,483
4203570,Bethlehem Area SD,rla,4,2018,PA,-.1020115433919467,1005,.6911363101108025,25,-.3382199420493134,99,-.3905182839792581,482,.2864417721058132,368,-.405593944897322,656,.479986154621696,349
4203570,Bethlehem Area SD,rla,4,2019,PA,-.0980669085692192,1182,.4911784820051653,38,-.2311035150970512,112,-.3979335635324357,498,.2325646039568617,469,-.3788915676814228,726,.3704536696892216,456
4203570,Bethlehem Area SD,rla,5,2009,PA,.0525690303125517,1193,.3933148627352431,38,-.0878969260487611,127,-.4390604438565457,377,.361634472375245,641,-.3705782850934794,521,.3890933331362095,672
4203570,Bethlehem Area SD,rla,5,2010,PA,.083357861510088,1261,.3893600958973783,42,-.139363589607743,141,-.3173868951231226,443,.4020770118661974,606,-.284398440979599,587,.4043603134383005,674
4203570,Bethlehem Area SD,rla,5,2011,PA,.1215483850831762,1158,.7051548506145474,49,-.1133024414282264,136,-.2610473363194957,363,.3651166688536558,597,-.2694050788205163,566,.5131632629729006,592
4203570,Bethlehem Area SD,rla,5,2012,PA,.0928056596282707,1256,.6305537888713764,54,-.1920830337535321,127,-.4185630121761387,469,.4720319683109672,589,-.4004282433350875,599,.5474739368138021,657
4203570,Bethlehem Area SD,rla,5,2013,PA,.082832445675837,1144,.6170976208076689,40,-.2180915028717626,116,-.2403147280765612,404,.3538662639513445,570,-.2354223934831519,596,.4324965978474754,548
4203570,Bethlehem Area SD,rla,5,2014,PA,.0464760495994902,1239,.4836130953656917,48,-.3252317588890902,118,-.2751235326662309,473,.3717028665226406,573,-.2807550705234795,698,.4814461014194659,541
4203570,Bethlehem Area SD,rla,5,2015,PA,.0442629068317941,1232,.8203025913003518,56,-.1791510130280291,129,-.2778170836528759,484,.2891960809716029,505,-.2473727194648855,733,.4789532883077517,499
4203570,Bethlehem Area SD,rla,5,2016,PA,.0361941609348082,1191,.5493857645060398,53,-.0130294782311621,119,-.3190404685730675,469,.3213514519344131,506,-.3136279562595624,694,.534800386687136,497
4203570,Bethlehem Area SD,rla,5,2017,PA,-.066218319646214,1193,,,-.3392796220636169,121,-.3502448399463034,482,.2002154368969947,472,-.3974977391739862,695,.4147607205280287,498
4203570,Bethlehem Area SD,rla,5,2018,PA,-.1526523335966506,1072,.3324174952517487,33,-.3940345831318925,98,-.5211936731428604,469,.2721229989542948,435,-.4839089068067587,669,.3964300658026253,403
4203570,Bethlehem Area SD,rla,5,2019,PA,-.1522702066642617,1151,.9509220294417232,27,-.3229369187479806,126,-.4939936712832826,525,.2260334845063606,423,-.4668101770181123,708,.3581897554219112,443
4655260,Pierre School District 32-2,rla,3,2009,SD,-.0987033396751611,196,,,,,,,.2572043086496447,132,-.6375415513889353,82,.2720790824938907,114
4655260,Pierre School District 32-2,rla,3,2010,SD,-.1164110290750866,178,,,,,,,.1368758924690973,111,-.4645849307332621,85,.2188142194904349,93
4655260,Pierre School District 32-2,rla,3,2011,SD,-.0878450940793067,228,,,,,,,.1595743229810096,152,-.4965971752619739,90,.1527530759609231,138
4655260,Pierre School District 32-2,rla,3,2012,SD,.0247606935110667,176,,,,,,,.3602310925515429,112,-.4491361056162951,77,.388449772124125,99
4655260,Pierre School District 32-2,rla,3,2013,SD,-.0056610922272676,180,,,,,,,.2461914542912198,128,-.4432004927848011,63,.2219924631931753,117
4655260,Pierre School District 32-2,rla,3,2015,SD,.0441855695778671,191,,,,,,,.1727204842257145,131,-.3003335135360106,69,.2217317176664127,122
4655260,Pierre School District 32-2,rla,3,2016,SD,-.0027888555825718,226,,,,,,,.2708929928367774,137,-.7668958558449848,79,.3490970985928875,147
4655260,Pierre School District 32-2,rla,3,2017,SD,-.2080501354197626,230,,,,,,,.2098771785255025,134,-.7466673644714877,97,.2175923196372211,133
4655260,Pierre School District 32-2,rla,3,2018,SD,.2046980357362747,212,,,,,,,.4341555348930642,133,-.0794059898247659,85,.4023596158725506,127
4655260,Pierre School District 32-2,rla,3,2019,SD,.0800220393285451,231,,,,,,,.3646805263902883,154,-.3342996039220389,88,.3558926972181979,143
4655260,Pierre School District 32-2,rla,4,2009,SD,-.2160191956517012,196,,,,,,,.0719307668520245,128,-.7420304125274623,75,.0909156134757067,121
4655260,Pierre School District 32-2,rla,4,2010,SD,-.1525296689838623,198,,,,,,,.1132309207568885,135,-.6524855524876111,87,.2544207789151868,111
4655260,Pierre School District 32-2,rla,4,2011,SD,-.1830096561571197,169,,,,,,,.0935362061929995,103,-.6006449363634059,84,.1746461311156783,85
4655260,Pierre School District 32-2,rla,4,2012,SD,-.106343093581042,238,,,,,,,.2152833240871596,151,-.58941534970276,104,.2552236173413632,134
4655260,Pierre School District 32-2,rla,4,2013,SD,.0536206564332021,168,,,,,,,.3184204552918746,117,-.5323791802362851,59,.3937555833138143,109
4655260,Pierre School District 32-2,rla,4,2015,SD,.1639752827358394,187,,,,,,,.3454792893253206,138,-.5091880574328269,59,.4301247117435344,128
4655260,Pierre School District 32-2,rla,4,2016,SD,-.2427772414543824,214,,,,,,,.01701353555057,133,-.7654686237774466,87,.1259621261369039,127
4655260,Pierre School District 32-2,rla,4,2017,SD,-.1290717467293014,249,,,,,,,.2142312791022868,141,-1.030148931494528,98,.3406841025661443,151
4655260,Pierre School District 32-2,rla,4,2018,SD,.1282035324775466,212,,,,,,,.3093080962286336,136,-.3852978870089502,75,.3887604931131514,137
4655260,Pierre School District 32-2,rla,4,2019,SD,-.0038020042822889,219,,,,,,,.3070359848244146,131,-.3909841795315144,91,.284044983193431,128
4655260,Pierre School District 32-2,rla,5,2009,SD,-.1234438588115631,238,,,,,,,.188108770988238,159,-.7713328850643447,89,.235674712917508,149
4655260,Pierre School District 32-2,rla,5,2010,SD,-.1142241367974394,195,,,,,,,.1336874162200246,125,-.6603295213758712,77,.2381510453770016,118
4655260,Pierre School District 32-2,rla,5,2011,SD,.0783837129099211,197,,,,,,,.446412503732832,136,-.5652873509178569,79,.4925138620861768,118
4655260,Pierre School District 32-2,rla,5,2012,SD,-.1874004186097491,162,,,,,,,.0992892527115072,96,-.552743032272964,79,.1745278113522782,83
4655260,Pierre School District 32-2,rla,5,2013,SD,.0782842375915354,207,,,,,,,.277440884701524,148,-.4524273076289076,70,.3378157194300282,137
4655260,Pierre School District 32-2,rla,5,2015,SD,.1378241242948144,173,,,,,,,.2629040293823853,121,-.2791119193207211,51,.2886596205700881,122
4655260,Pierre School District 32-2,rla,5,2016,SD,.0682617431380545,193,,,,,,,.2957395951537097,132,-.5893728608257204,65,.363527389904408,128
4655260,Pierre School District 32-2,rla,5,2017,SD,-.0624698859051194,220,,,,,,,.2539278381318975,131,-.6100003941068439,93,.3243576908054986,127
4655260,Pierre School District 32-2,rla,5,2018,SD,.3661631780068857,213,,,,,,,.5507444800143658,142,-.2709782077274263,61,.5937205167802857,152
4655260,Pierre School District 32-2,rla,5,2019,SD,.0222209078488945,236,,,,,,,.4341462830248559,132,-.7269609882542235,98,.541159169559894,138
4702130,Johnson City,rla,3,2009,TN,.1529996371931259,609,,,-.5388548713980752,63,-.453612290353573,36,.313380138120701,500,-.3554363907429159,283,.5880317523753803,326
4702130,Johnson City,rla,3,2010,TN,.0535397721634216,565,,,-.0494760809437578,76,-.5578500430405227,29,.1009622861052736,447,-.3095366846721102,265,.3796454511529748,300
4702130,Johnson City,rla,3,2011,TN,.0322244643253265,609,,,-.1779460777694353,64,-.3467794687670029,40,.0632746602303365,491,-.4009006646376294,303,.45077163193936,306
4702130,Johnson City,rla,3,2012,TN,.4343216664842113,592,.8249368334266663,20,-.0693056477835166,77,.0493152336056121,46,.5425102377109376,447,.0848397148151835,313,.8210740358380768,279
4702130,Johnson City,rla,3,2013,TN,.4591542653635622,621,.723955924259191,26,-.1186763273190045,77,.1205745505814979,57,.5832771779294698,459,.0581029188059237,298,.8269067167299496,323
4702130,Johnson City,rla,3,2014,TN,.2977039065058346,610,,,.0426878928569569,83,,,.379148170056318,465,-.2427530705076839,316,.8619682038760215,294
4702130,Johnson City,rla,3,2015,TN,.3339537320118547,648,.819101053613545,22,.1293805698951763,112,-.165054390688834,63,.4220523032662523,449,.0213667579620762,364,.7430856587485442,284
4702130,Johnson City,rla,3,2017,TN,.4573197175117245,633,1.005444869837911,22,.3405706404518571,116,.1175643022050514,74,.5270217682792196,418,.0972152992459882,261,.7139926272863421,372
4702130,Johnson City,rla,3,2018,TN,.4261565723905187,576,,,.1376342645053393,92,,,.57503986108035,396,-.0325485771649023,219,.6983573000092745,357
4702130,Johnson City,rla,3,2019,TN,.3718798488988641,605,,,.1535499332365667,98,-.2356126632681151,62,.4701021940240321,420,-.1890074991429372,205,.6502192540007418,400
4702130,Johnson City,rla,4,2009,TN,.2472327828093263,571,,,-.5895194681226342,78,-.0795725574693872,25,.4062597669195672,457,-.1346416387784622,278,.5557522699952576,293
4702130,Johnson City,rla,4,2010,TN,.0763085035532127,600,,,-.5696081238104082,63,-.5678742591851327,39,.2020241485536721,491,-.4149920265530589,289,.5108421710479311,311
4702130,Johnson City,rla,4,2011,TN,.1886311191065684,568,,,-.0517715441701922,74,-.2877417755815219,30,.2395595216837917,452,-.1964277104965352,285,.5577310933267716,283
4702130,Johnson City,rla,4,2012,TN,.2237256698619663,578,,,-.323149882824652,70,-.2360717055784357,40,.3229511080846141,452,-.2037669738790639,281,.5904515075095507,297
4702130,Johnson City,rla,4,2013,TN,.5313112715374817,582,1.347086761893727,21,-.080198163212292,76,.2934232013770398,41,.6141916896198237,443,.241317463423867,280,.8125520259901157,302
4702130,Johnson City,rla,4,2014,TN,.4455206371414548,612,,,-.0677478984334818,78,.1396230485695944,52,.5445150805886863,456,.052285869189566,314,.8783714461861519,298
4702130,Johnson City,rla,4,2015,TN,.544698316305119,614,1.371664025143526,20,.0587022927232263,89,.0154810194282639,51,.6733841838075983,453,.0215302367330236,307,1.08777634692345,307
4702130,Johnson City,rla,4,2017,TN,.3880413164509797,610,1.409050549200868,25,.1057205855963442,90,-.1772276524236638,77,.4927416462494559,416,-.0785579516377144,242,.692302427972178,368
4702130,Johnson City,rla,4,2018,TN,.4478448317725318,600,,,.2091214371351627,106,,,.5502477518538514,409,.062595307716751,238,.6940366498526465,362
4702130,Johnson City,rla,4,2019,TN,.5434237265617015,605,1.183256411590066,23,.1497427952973129,95,.0664832287500236,79,.6848942403604737,405,.0679034307901095,221,.8268902473537574,384
4702130,Johnson City,rla,5,2009,TN,.0937738981444873,571,,,-.4389291540555679,77,-.4835558371653383,23,.2155192939320073,461,-.3625916251180352,245,.511965971243868,326
4702130,Johnson City,rla,5,2010,TN,.1819409329933734,557,,,-.7034976210020912,73,-.5208603529195458,27,.348223020381338,447,-.2080471876019511,274,.5496575651368627,283
4702130,Johnson City,rla,5,2011,TN,.237605348091812,601,,,-.4263795240752759,62,-.2789023112687892,41,.3746068759843832,489,-.1718715975399663,277,.5971704483446107,324
4702130,Johnson City,rla,5,2012,TN,.3401305592849094,567,,,.153751285539803,80,-.0434322127321858,31,.3857186843113178,441,.0681490718709275,284,.6036506356583886,283
4702130,Johnson City,rla,5,2013,TN,.3141901815582079,579,,,-.0656280817114897,75,-.1511311503991547,42,.3683693763010958,446,-.1022972712531352,284,.7001759394165671,295
4702130,Johnson City,rla,5,2014,TN,.3213089590073667,568,,,-.2809383842557666,78,.180366451230404,41,.4075708189428505,426,-.0707756829914316,315,.7994614573773863,253
4702130,Johnson City,rla,5,2015,TN,.4100315548581266,613,.7470429185779268,23,-.0421653703281951,86,.1557745735986178,56,.5165669305286216,446,-.0372794969119695,321,.882587433861368,292
4702130,Johnson City,rla,5,2017,TN,.203464091301726,603,,,.1232662556809576,95,-.0898823181607616,65,.2456892118812254,423,-.1384581106096235,245,.4443424031645478,358
4702130,Johnson City,rla,5,2018,TN,.2193339470864095,584,,,-.2949265464121971,90,,,.4505104882628286,405,-.2861254757648228,229,.5403313609598798,355
4702130,Johnson City,rla,5,2019,TN,.2924323432672834,610,1.245278717233765,21,.0386665585548895,106,-.1232811034409268,81,.4053356924754511,398,-.1252104969145021,232,.553743628391222,378
4807710,Aldine ISD,rla,5,2009,TX,-.49672327433724,4715,-.0871149841218737,80,-.5555065425851023,1398,-.4985227359816735,3092,-.170587736566134,143,-.5237763950273017,3979,-.3568410214677665,736
4807710,Aldine ISD,rla,5,2010,TX,-.401612615381862,4736,.1897761025631082,82,-.4090704102029157,1352,-.4332267600214955,3151,-.0261150661854651,147,-.4463105034435869,4174,-.054551465432812,562
4807710,Aldine ISD,rla,5,2011,TX,-.5112282492550788,4878,.1205298883784764,80,-.5491939535790252,1303,-.5274658145134579,3330,-.1995874374259461,116,-.5451974450834383,4121,-.3204417218378347,757
4807710,Aldine ISD,rla,5,2012,TX,-.459716626316295,4879,.5322268749933161,84,-.6085931320607995,1300,-.4345017101581561,3356,.0521643764150116,103,-.5016272246616702,4245,-.1746150570903327,634
4807710,Aldine ISD,rla,5,2013,TX,-.5672788334757948,4978,.0331898826540562,79,-.6719341252051707,1311,-.5556748040215004,3444,-.3227289202898736,99,-.603190815487462,4333,-.3315463289580379,645
4807710,Aldine ISD,rla,5,2014,TX,-.6502912969624155,5174,.1167882121243546,87,-.7761436541745267,1341,-.6360316099994047,3607,-.2150871298577698,94,-.6881071413716209,4485,-.3980170088164724,689
4807710,Aldine ISD,rla,5,2015,TX,-.5263288362318035,5344,.2341471999387739,93,-.6599502882849335,1284,-.5154917398319417,3813,-.1136549934376953,105,-.5626980903939464,4552,-.3250905812622985,792
4807710,Aldine ISD,rla,5,2016,TX,-.5278203209478421,5098,.1245181774494099,84,-.6856069929690936,1187,-.4981181768726789,3675,-.3873553942916576,106,-.561836282314354,4484,-.2782485529363806,614
4807710,Aldine ISD,rla,5,2017,TX,-.5044244757631255,5306,.2882780789461739,96,-.6155926656584144,1244,-.4963805398224757,3815,-.2045181709852052,102,-.5349337294736785,4605,-.2946003438972026,701
4807710,Aldine ISD,rla,5,2018,TX,-.5750374078936374,5165,.0911859496134941,70,-.7260408461335841,1159,-.5472392224318146,3744,-.3915515726226884,150,-.6097350362387893,4639,-.2551028139498099,526
4807710,Aldine ISD,rla,5,2019,TX,-.5110498199658436,5445,-.0020215760997475,84,-.6501245831086161,1205,-.4846188672235938,4005,-.4538061608746026,100,-.5353414215216287,4855,-.3033466650117895,590
4811680,Brownsville ISD,rla,5,2009,TX,-.2014726089167634,3617,,,,,-.2108629506549742,3549,.2142379291124298,42,-.2385055695370619,3344,.2541895923865885,273
4811680,Brownsville ISD,rla,5,2010,TX,-.2505399388316439,3823,,,,,-.2551666814714488,3737,.0119987351168754,56,-.2833944840991571,3560,.2067688021445246,263
4811680,Brownsville ISD,rla,5,2011,TX,-.2740235569374062,3920,,,,,-.2823502814163766,3850,.3066798930597019,47,-.3157714821733247,3674,.4102493612682069,246
4811680,Brownsville ISD,rla,5,2012,TX,-.3312411170369298,3899,,,,,-.3411951147229688,3839,.4819245404164983,36,-.3598694680303573,3649,.0338006994739021,250
4811680,Brownsville ISD,rla,5,2013,TX,-.2187037861827656,3780,,,,,-.2270903527509883,3734,.46782132470709,29,-.2464346737185438,3594,.3799929453294319,186
4811680,Brownsville ISD,rla,5,2014,TX,-.1280096750292265,3690,,,,,-.1327907551261802,3648,.09770951729694,26,-.1570299062722121,3496,.3882248338845155,194
4811680,Brownsville ISD,rla,5,2015,TX,-.1169532665783998,3864,,,,,-.118920206510475,3829,.0682312636096691,24,-.1478651678717136,3601,.322461702255533,263
4811680,Brownsville ISD,rla,5,2016,TX,-.0973842428834021,3873,,,,,-.1033910327861509,3825,.6061293327776132,29,-.1241919446968288,3548,.1957112366628079,325
4811680,Brownsville ISD,rla,5,2017,TX,-.036688212795547,3757,,,,,-.0424043210269799,3720,.6282525657499868,28,-.060273534094883,3552,.3893081063846415,205
4811680,Brownsville ISD,rla,5,2018,TX,-.0189055451738985,3642,,,,,-.0258334050347794,3594,.4665650794048095,34,-.0378022654019321,3424,.2933231448062734,218
4811680,Brownsville ISD,rla,5,2019,TX,-.0926810961645584,3766,,,,,-.09225625094012,3727,.0555541252531334,26,-.1503142935034346,3278,.2990853247679554,488
4815210,Coppell ISD,rla,5,2009,TX,.6684303015883321,767,.7048991733074828,155,.1261842092128733,52,.3511707615389121,91,.7622583820416854,465,.0054703047367976,80,.7463812296177129,687
4815210,Coppell ISD,rla,5,2010,TX,.5773699161567032,812,.7566385895547459,206,-.1946981160822198,51,.2382760281776967,88,.6323123301915817,465,.0476336746265455,91,.6398453349865053,721
4815210,Coppell ISD,rla,5,2011,TX,.5277706114551789,869,.8262253981621394,240,.079305210323996,52,.1473896220885324,127,.5459214635407116,408,-.1028350719488108,115,.5839708822272799,754
4815210,Coppell ISD,rla,5,2012,TX,.5694738185272297,853,1.232585022458393,291,-.1652193596930509,58,.088551166292003,109,.4639902452135281,366,-.2765964042648186,106,.7875480579359383,747
4815210,Coppell ISD,rla,5,2013,TX,.5605118309185467,907,.8659554859021042,332,-.2565143395070657,59,.1992973129226548,131,.6002353686913403,358,-.219594480685762,119,.6725802692600944,788
4815210,Coppell ISD,rla,5,2014,TX,.60825691578415,988,.9232770930613778,362,.2596375736463318,55,.1363797607301831,127,.5895419604514421,416,-.1757468103761921,130,.7209193596486051,858
4815210,Coppell ISD,rla,5,2015,TX,.5448426123817012,1049,.8346451644788174,459,-.2412830051263038,56,.1416095853097221,129,.4904211420854102,368,-.2711380139767513,139,.6734532957122401,910
4815210,Coppell ISD,rla,5,2016,TX,.595439473728503,1047,.9160076502268474,497,-.1113759511884573,44,.0122061342425363,131,.465990028623455,339,-.312601112300247,106,.6871534979502393,941
4815210,Coppell ISD,rla,5,2017,TX,.6276910796299243,1114,.9326388506724356,533,-.147551622120202,74,.2257748528735259,144,.521792875315464,333,.012639915832467,145,.7249541130144248,969
